id,label,rating,text
1182,1,3,A bittersweet drama about the limbo of grief and how truth-telling can open the door to liberation .
1183,1,3,"A strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two"
1184,1,4,Salma goes native and she 's never been better in this colorful bio-pic of a Mexican icon .
1185,1,4,"Filled with Alexandre Desplat 's haunting and sublime music , the movie completely transfixes the audience ."
1186,1,3,"As chilling and fascinating as Philippe Mora 's modern Hitler-study , Snide and Prejudice ."
1187,1,4,An hour and a half of joyful solo performance .
1188,1,3,Strange and beautiful film .
1189,1,3,"No worse a film than Breaking Out , and Breaking Out was utterly charming ."
1190,0,1,Parker can not sustain the buoyant energy level of the film 's city beginnings into its country conclusion '
1191,1,3,"... Despite lagging near the finish line , the movie runs a good race , one that will have you at the edge of your seat for long stretches . '"
1192,1,3,... a guiltless film for nice evening out .
1193,1,3,"Deflated ending aside , there 's much to recommend the film ."
1194,1,4,"It 's a treat -- a delightful , witty , improbable romantic comedy with a zippy jazzy score ... Grant and Bullock make it look as though they are having so much fun ."
1195,1,3,"Performances all around are tops , with the two leads delivering Oscar-caliber performances ."
1196,1,3,"Everything about The Quiet American is good , except its timing ."
1197,1,3,At once a testament to the divine calling of education and a demonstration of the painstaking process of imparting knowledge .
1198,1,3,"It 's an interesting effort -LRB- particularly for JFK conspiracy nuts -RRB- , and Barry 's cold-fish act makes the experience worthwhile ."
1199,1,3,"They 're just a couple of cops in Copmovieland , these two , but in Narc , they find new routes through a familiar neighborhood ."
1200,0,1,It 's a shame the marvelous first 101 minutes have to be combined with the misconceived final 5 .
1201,1,3,"It has a caffeinated , sloppy brilliance , sparkling with ideas you wish had been developed with more care , but animated by an energy that puts the dutiful efforts of more disciplined grade-grubbers to shame ."
1202,1,3,"You can almost see Mendes and company getting together before a single frame had been shot and collectively vowing , ` This is going to be something really good . '"
1203,1,3,And it is .
1204,1,4,Foster and Whitaker are especially fine .
1205,1,3,"She is a lioness , protecting her cub , and he a reluctant villain , incapable of controlling his crew ."
1206,1,3,Undoubtedly the scariest movie ever made about tattoos .
1207,1,4,"Not only better than its predecessor , it may rate as the most magical and most fun family fare of this or any recent holiday season ."
1208,1,3,"Though the story ... is hackneyed , the characters have a freshness and modesty that transcends their predicament ."
1209,1,3,"Although Frailty fits into a classic genre , in its script and execution it is a remarkably original work ."
1210,0,1,A rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children 's television .
1211,0,0,"All comedy is subversive , but this unrelenting bleak insistence on opting out of any opportunity for finding meaning in relationships or work just becomes sad ."
1212,1,4,"If a horror movie 's primary goal is to frighten and disturb , then They works spectacularly well ... A shiver-inducing , nerve-rattling ride ."
1213,1,3,"A playful Iranian parable about openness , particularly the need for people of diverse political perspectives to get along despite their ideological differences ."
1214,1,4,"Brilliantly written and well-acted , Yellow Asphalt is an uncompromising film ."
1215,1,3,"That ` Alabama ' manages to be pleasant in spite of its predictability and occasional slowness is due primarily to the perkiness of Witherspoon -LRB- who is always a joy to watch , even when her material is not first-rate -RRB- ..."
1216,1,3,She boxes these women 's souls right open for us .
1217,1,4,A fascinating literary mystery story with multiple strands about the controversy of who really wrote Shakespeare 's plays .
1218,1,3,"Throughout , Mr. Audiard 's direction is fluid and quick ."
1219,1,3,A dashing and absorbing outing with one of France 's most inventive directors .
1220,1,3,"It 's a fine , old-fashioned-movie movie , which is to say it 's unburdened by pretensions to great artistic significance ."
1221,1,3,"... flat-out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and a wide supply of effective sight gags ."
1222,1,4,The Trials of Henry Kissinger is a remarkable piece of filmmaking ... because you get it .
1223,1,4,He makes you realize that deep inside righteousness can be found a tough beauty .
1224,1,3,What it lacks in substance it makes up for in heart .
1225,1,3,Robert Harmon 's less-is-more approach delivers real bump-in - the-night chills -- his greatest triumph is keeping the creepy crawlies hidden in the film 's thick shadows .
1226,1,3,"In Auteil 's less dramatic but equally incisive performance , he 's a charismatic charmer likely to seduce and conquer ."
1227,1,3,"The heart of the film is a touching reflection on aging , suffering and the prospect of death ."
1228,1,3,"Well , it probably wo n't have you swinging from the trees hooting it 's praises , but it 's definitely worth taking a look ."
1229,1,3,Its director 's most substantial feature for some time .
1230,1,4,"Fontaine 's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal ."
1231,1,4,"The Son Of The Bride 's humour is born out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues ."
1232,1,4,This movie is to be cherished .
1233,1,4,"The story 's scope and pageantry are mesmerizing , and Mr. Day-Lewis roars with leonine power ."
1234,1,4,P.T. Anderson understands the grandness of romance and how love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew were possible .
1235,1,4,"Twenty years later , E.T. is still a cinematic touchstone ."
1236,1,3,"This fascinating experiment plays as more of a poetic than a strict reality , creating an intriguing species of artifice that gives The Lady and the Duke something of a theatrical air ."
1237,0,1,It 's virtually impossible to like any of these despicable characters .
1238,1,3,"Even through its flaws , Revolution # 9 proves to be a compelling , interestingly told film ."
1239,1,4,"Schepisi , aided by a cast that seems to include every top-notch British actor who did not appear in Gosford Park -LRB- as well as one , Ms. Mirren , who did -RRB- , has succeeded beyond all expectation ."
1240,1,3,"Watching this film , one is left with the inescapable conclusion that Hitchens ' obsession with Kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power ."
1241,1,3,There is no denying the power of Polanski 's film ...
1242,1,3,"The movie is amateurish , but it 's a minor treat ."
1243,1,3,"This charming but slight tale has warmth , wit and interesting characters compassionately portrayed ."
1244,1,3,Offers a persuasive look at a defeated but defiant nation in flux .
1245,1,4,A return to pure Disney magic and is enjoyable family fare .
1246,1,3,Takes a fresh and absorbing look at a figure whose legacy had begun to bronze .
1247,1,4,A triumph of pure craft and passionate heart .
1248,1,4,"Gosling creates a staggeringly compelling character , a young man whose sharp intellect is at the very root of his contradictory , self-hating , self-destructive ways ."
